ID,EDAD,SEXO,CODIGO_DEPARTAMENTO,REGION,TIPO_PESCADOR,COBRO,MONTO,FECHA_CORTE,FECHA_PUBLICACION_PNDA
1731,25,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1362,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1238,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
354,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
463,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
266,25,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
225,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
161,36,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
160,27,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
624,38,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
858,35,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
859,32,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
872,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
353,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1659,62,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1476,39,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1126,62,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1200,68,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1172,49,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1028,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1029,30,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
743,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
529,25,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
589,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
613,30,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
210,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
136,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1787,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1796,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1726,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1727,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1728,23,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1729,24,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1189,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1173,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1121,24,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1842,20,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1027,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
162,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
403,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1367,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1067,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1586,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
262,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
855,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
738,30,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
577,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
545,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
671,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
614,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
860,68,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
150,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35510,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1361,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1473,44,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1474,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1472,38,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
938,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1175,30,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1122,47,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35520,25,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1725,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
479,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
591,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1174,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35530,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1353,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1251,55,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35540,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
856,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
857,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
786,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
530,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1230,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1418,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
401,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
667,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
611,27,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
612,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
258,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
236,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
355,27,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
356,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
455,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1383,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1721,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1766,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1475,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1582,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
937,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1117,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
883,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35550,54,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35560,51,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
734,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
733,24,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
847,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
531,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
610,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
615,22,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
616,30,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
151,65,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
257,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
357,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
358,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
359,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
491,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
460,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
461,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
456,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
457,47,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1469,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1470,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1871,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1471,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1580,22,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1581,27,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1538,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1660,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1674,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1661,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1722,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1723,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1724,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1252,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1253,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1254,55,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1359,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1360,22,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1118,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1119,36,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1120,38,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
935,24,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
936,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1846,23,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1176,39,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1177,45,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1116,49,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1084,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35570,41,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
939,27,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
940,38,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
909,35,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
910,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1247,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1344,32,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1345,26,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1346,37,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1747,38,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
1662,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1539,36,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1540,56,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1467,51,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1519,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1462,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
154,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
156,37,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
152,25,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
458,63,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
459,35,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
349,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
350,48,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
351,43,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35580,55,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
617,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
848,60,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
849,39,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
735,69,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
775,62,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
200,40,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1248,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1249,55,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1542,57,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1541,67,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1468,22,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1720,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1652,64,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1653,42,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1654,29,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1115,55,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1091,32,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
907,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1026,58,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
664,65,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
532,39,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
554,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
823,38,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
824,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
825,24,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1830,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
736,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
299,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
259,63,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
260,38,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
261,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
155,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
352,55,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1141,67,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1347,68,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1343,31,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1250,43,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1655,57,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1466,68,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35590,27,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
1024,69,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1025,40,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35600,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1859,34,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1178,37,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
607,51,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
157,36,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35610,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
240,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
22185,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35620,40,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
430,32,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2011,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35630,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35640,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35650,62,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35660,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
525,60,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
302,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2080,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35670,35,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35680,54,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
906,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35690,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35700,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35710,46,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35720,35,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35730,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35740,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35750,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
14102,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35760,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
14216,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
576,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35770,22,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35780,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35790,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35800,52,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35810,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35820,47,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35830,36,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35840,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35850,22,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35860,30,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35870,42,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
700,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
682,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2262,48,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
701,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
693,63,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35880,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35890,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35900,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35910,62,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35920,41,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35930,59,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35940,32,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35950,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35960,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35970,45,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
174,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
192,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35980,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
139,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
283,66,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
35990,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
814,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
771,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
778,35,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
732,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2282,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1690,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1739,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36000,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1482,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1589,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1263,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1336,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1350,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1406,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
953,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
966,52,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1041,54,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1023,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1005,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
546,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
346,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
366,63,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36010,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36020,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36030,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36040,24,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36050,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36060,68,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36070,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1315,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36080,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1757,55,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
194,50,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
388,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36090,50,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36100,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36110,29,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
842,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1365,66,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
288,53,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
875,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36120,42,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36130,39,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
36140,43,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36150,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36160,42,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36170,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36180,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36190,34,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36200,50,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36210,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36220,54,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36230,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36240,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36250,38,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36260,67,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36270,50,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2212,55,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36280,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36290,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36300,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36310,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36320,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36330,63,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36340,53,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36350,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36360,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36370,22,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36380,60,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36390,23,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
21556,40,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
295,42,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36400,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
9495,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36410,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36420,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36430,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36440,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36450,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36460,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36470,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36480,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36490,41,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
1276,40,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36500,63,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
348,39,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36510,56,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36520,39,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36530,64,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36540,33,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
36550,68,M,02,ANCASH,EMBARCADO,0,700,20240228,20240404
36560,36,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36570,43,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36580,60,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36590,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
2333,60,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36600,24,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36610,46,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36620,22,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36630,45,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36640,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36650,58,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36660,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36670,20,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36680,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36690,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36700,33,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36710,59,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36720,60,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36730,25,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36740,57,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36750,24,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36760,61,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
462,44,F,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36770,31,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36780,33,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36790,47,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36800,49,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36810,54,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36820,44,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36830,28,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36840,36,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36850,51,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36860,37,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36870,67,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
566,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
297,50,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36880,32,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36890,52,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36900,26,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
36910,21,M,02,ANCASH,EMBARCADO,1,700,20240228,20240404
